245,239168800
246,242133500
247,245122600
248,248136200
249,251174400
250,254237300
251,257325000
252,260437600
253,263575200
254,266737900
255,269925800
256,273139000
257,276377600
258,279641700
259,282931400
260,286246800
261,289588000
262,292955100
263,296348200
264,299767400
265,303212800
266,306684500
267,310182600
268,313707200
269,317258400
270,320836300
271,324441000
272,328072600
273,331731200
274,335416900
275,339129800
276,342870000
277,346637600
278,350432700
279,354255400
280,358105800
281,361984000
282,365890100
283,369824200
284,373786400
285,377776800
286,381795500
287,385842600
288,389918200
289,394022400
290,398155300
291,402317000
292,406507600
293,410727200
294,414975900
295,419253800
296,423561000
297,427897600
298,432263700
299,436659400
300,441084800
301,445540000
302,450025100
303,454540200
304,459085400
305,463660800
306,468266500
307,472902600
308,477569200
309,482266400
310,486994300
311,491753000
312,496542600
313,501363200
314,506214900
315,511097800
316,516012000
317,520957600
318,525934700
319,530943400
320,535983800
321,541056000
322,546160100
323,551296200
324,556464400
325,561664800
326,566897500
327,572162600
328,577460200
329,582790400
330,588153300
331,593549000
332,598977600
333,604439200
334,609933900
335,615461800
336,621023000
337,626617600
338,632245700
339,637907400
340,643602800
341,649332000
342,655095100
343,660892200
344,666723400
345,672588800
346,678488500
347,684422600
348,690391200
349,696394400
350,702432300
351,708505000
352,714612600
353,720755200
354,726932900
355,733145800
356,739394000
357,745677600
358,751996700
359,758351400
360,764741800
361,771168000
362,777630100
363,784128200
364,790662400
365,797232800
366,803839500
367,810482600
368,817162200
369,823878400
370,830631300
371,837421000
372,844247600
373,851111200
374,858011900
375,864949800
376,871925000
377,878937600
378,885987700
379,893075400
380,900200800
381,907364000
382,914565100
383,921804200
384,929081400
385,936396800
386,943750500
387,951142600
388,958573200
389,966042400
390,973550300
391,981097000
392,988682600
393,996307200
394,1003970900
395,1011673800
396,1019416000
397,1027197600
398,1035018700
399,1042879400
400,1050779800
401,1058720000
402,1066700100
403,1074720200
404,1082780400
405,1090880800
406,1099021500
407,1107202600
408,1115424200
409,1123686400
410,1131989300
411,1140333000
412,1148717600
413,1157143200
414,1165609900
415,1174117800
416,1182667000
417,1191257600
418,1199889700
419,1208563400
420,1217278800
421,1226036000
422,1234835100
423,1243676200
424,1252559400
425,1261484800
426,1270452500
427,1279462600
428,1288515200
429,1297610400
430,1306748300
431,1315929000
432,1325152600
433,1334419200
434,1343728900
435,1353081800
436,1362478000
437,1371917600
438,1381400700
439,1390927400
440,1400497800
441,1410112000
442,1419770100
443,1429472200
444,1439218400
445,1449008800
446,1458843500
447,1468722600
448,1478646200
449,1488614400
450,1498627300
451,1508685000
452,1518787600
453,1528935200
454,1539127900
455,1549365800
456,1559649000
457,1569977600
458,1580351700
459,1590771400
460,1601236800
461,1611748000
462,1622305100
463,1632908200
464,1643557400
465,1654252800
466,1664994500
467,1675782600
468,1686617200
469,1697498400
470,1708426300
471,1719401000
472,1730422600
473,1741491200
474,1752606900
475,1763769800
476,1774980000
477,1786237600
478,1797542700
479,1808895400
480,1820295800
481,1831744000
482,1843240100
483,1854784200
484,1866376400
485,1878016800
486,1889705500
487,1901442600
488,1913228200
489,1925062400
490,1936945300
491,1948877000
492,1960857600
493,1972887200
494,1984965900
495,1997093800
496,2009271000
497,2021497600
498,2033773700
499,2046099400
500,2058474800
501,2070900000
502,2083375100
503,2095900200
504,2108475400
505,2121100800
506,2133776500
507,2146502600
508,2159279200
509,2172106400
510,2184984300
511,2197913000
512,2210892600
513,2223923200
514,2237004900
515,2250137800
516,2263322000
517,2276557600
518,2289844700
519,2303183400
520,2316573800
521,2330016000
522,2343510100
523,2357056200
524,2370654400
525,2384304800
526,2398007500
527,2411762600
528,2425570200
529,2439430400
530,2453343300
531,2467309000
532,2481327600
533,2495399200
534,2509523900
535,2523701800
536,2537933000
537,2552217600
538,2566555700
539,2580947400
540,2595392800
541,2609892000
542,2624445100
543,2639052200
544,2653713400
545,2668428800
546,2683198500
547,2698022600
548,2712901200
549,2727834400
550,2742822300
551,2757865000
552,2772962600
553,2788115200
554,2803322900
555,2818585800
556,2833904000
557,2849277600
558,2864706700
559,2880191400
560,2895731800
561,2911328000
562,2926980100
563,2942688200
564,2958452400
565,2974272800
566,2990149500
567,3006082600
568,3022072200
569,3038118400
570,3054221300
571,3070381000
572,3086597600
573,3102871200
574,3119201900
575,3135589800
576,3152035000
577,3168537600
578,3185097700
579,3201715400
580,3218390800
581,3235124000
582,3251915100
583,3268764200
584,3285671400
585,3302636800
586,3319660500
587,3336742600
588,3353883200
589,3371082400
590,3388340300
591,3405657000
592,3423032600
593,3440467200
594,3457960900
595,3475513800
596,3493126000
597,3510797600
598,3528528700
599,3546319400
600,3564169800
601,3582080000
602,3600050100
603,3618080200
604,3636170400
605,3654320800
606,3672531500
607,3690802600
608,3709134200
609,3727526400
610,3745979300
611,3764493000
612,3783067600
613,3801703200
614,3820399900
615,3839157800
616,3857977000
617,3876857600
618,3895799700
619,3914803400
620,3933868800
621,3952996000
622,3972185100
623,3991436200
624,4010749400
625,4030124800
626,4049562500
627,4069062600
628,4088625200
629,4108250400
630,4127938300
631,4147689000
632,4167502600
633,4187379200
634,4207318900
635,4227321800
636,4247388000
637,4267517600
638,4287710700
639,4307967400
640,4328287800
641,4348672000
642,4369120100
643,4389632200
644,4410208400
645,4430848800
646,4451553500
647,4472322600
648,4493156200
649,4514054400
650,4535017300
651,4556045000
652,4577137600
653,4598295200
654,4619517900
655,4640805800
656,4662159000
657,4683577600
658,4705061700
659,4726611400
660,4748226800
661,4769908000
662,4791655100
663,4813468200
664,4835347400
665,4857292800
666,4879304500
667,4901382600
668,4923527200
669,4945738400
670,4968016300
671,4990361000
672,5012772600
673,5035251200
674,5057796900
675,5080409800
676,5103090000
677,5125837600
678,5148652700
679,5171535400
680,5194485800
681,5217504000
682,5240590100
683,5263744200
684,5286966400
685,5310256800
686,5333615500
687,5357042600
688,5380538200
689,5404102400
690,5427735300
691,5451437000
692,5475207600
693,5499047200
694,5522955900
695,5546933800
696,5570981000
697,5595097600
698,5619283700
699,5643539400
700,5667864800
701,5692260000
702,5716725100
703,5741260200
704,5765865400
705,5790540800
706,5815286500
707,5840102600
708,5864989200
709,5889946400
710,5914974300
711,5940073000
712,5965242600
713,5990483200
714,6015794900
715,6041177800
716,6066632000
717,6092157600
718,6117754700
719,6143423400
720,6169163800
721,6194976000
722,6220860100
723,6246816200
724,6272844400
725,6298944800
726,6325117500
727,6351362600
728,6377680200
729,6404070400
730,6430533300
731,6457069000
732,6483677600
733,6510359200
734,6537113900
735,6563941800
736,6590843000
737,6617817600
738,6644865700
739,6671987400
740,6699182800
741,6726452000
742,6753795100
743,6781212200
744,6808703400
745,6836268800
746,6863908500
747,6891622600
748,6919411200
749,6947274400
750,6975212300
751,7003225000
752,7031312600
753,7059475200
754,7087712900
755,7116025800
756,7144414000
757,7172877600
758,7201416700
759,7230031400
760,7258721800
761,7287488000
762,7316330100
763,7345248200
764,7374242400
765,7403312800
766,7432459500
767,7461682600
768,7490982200
769,7520358400
770,7549811300
771,7579341000
772,7608947600
773,7638631200
774,7668391900
775,7698229800
776,7728145000
777,7758137600
778,7788207700
779,7818355400
780,7848580800
781,7878884000
782,7909265100
783,7939724200
784,7970261400
785,8000876800
786,8031570500
787,8062342600
788,8093193200
789,8124122400
790,8155130300
791,8186217000
792,8217382600
793,8248627200
794,8279950900
795,8311353800
796,8342836000
797,8374397600
798,8406038700
799,8437759400
800,8469559800
801,8501440000
802,8533400100
803,8565440200
804,8597560400
805,8629760800
806,8662041500
807,8694402600
808,8726844200
809,8759366400
810,8791969300
811,8824653000
812,8857417600
813,8890263200
814,8923189900
815,8956197800
816,8989287000
817,9022457600
818,9055709700
819,9089043400
820,9122458800
821,9155956000
822,9189535100
823,9223196200
824,9256939400
825,9290764800
826,9324672500
827,9358662600
828,9392735200
829,9426890400
830,9461128300
831,9495449000
832,9529852600
833,9564339200
834,9598908900
835,9633561800
836,9668298000
837,9703117600
838,9738020700
839,9773007400
840,9808077800
841,9843232000
842,9878470100
843,9913792200
844,9949198400
845,9984688800
846,10020263500
847,10055922600
848,10091666200
849,10127494400
850,10163407300
851,10199405000
852,10235487600
853,10271655200
854,10307907900
855,10344245800
856,10380669000
857,10417177600
858,10453771700
859,10490451400
860,10527216800
861,10564068000
862,10601005100
863,10638028200
864,10675137400
865,10712332800
866,10749614500
867,10786982600
868,10824437200
869,10861978400
870,10899606300
871,10937321000
872,10975122600
873,11013011200
874,11050986900
875,11089049800
876,11127200000
877,11165437600
878,11203762700
879,11242175400
880,11280675800
881,11319264000
882,11357940100
883,11396704200
884,11435556400
885,11474496800
886,11513525500
887,11552642600
888,11591848200
889,11631142400
890,11670525300
891,11709997000
892,11749557600
893,11789207200
894,11828945900
895,11868773800
896,11908691000
897,11948697600
898,11988793700
899,12028979400
900,12069254800
901,12109620000
902,12150075100
903,12190620200
904,12231255400
905,12271980800
906,12312796500
907,12353702600
908,12394699200
909,12435786400
910,12476964300
911,12518233000
912,12559592600
913,12601043200
914,12642584900
915,12684217800
916,12725942000
917,12767757600
918,12809664700
919,12851663400
920,12893753800
921,12935936000
922,12978210100
923,13020576200
924,13063034400
925,13105584800
926,13148227500
927,13190962600
928,13233790200
929,13276710400
930,13319723300
931,13362829000
932,13406027600
933,13449319200
934,13492703900
935,13536181800
936,13579753000
937,13623417600
938,13667175700
939,13711027400
940,13754972800
941,13799012000
942,13843145100
943,13887372200
944,13931693400
945,13976108800
946,14020618500
947,14065222600
948,14109921200
949,14154714400
950,14199602300
951,14244585000
952,14289662600
953,14334835200
954,14380102900
955,14425465800
956,14470924000
957,14516477600
958,14562126700
959,14607871400
960,14653711800
961,14699648000
962,14745680100
963,14791808200
964,14838032400
965,14884352800
966,14930769500
967,14977282600
968,15023892200
969,15070598400
970,15117401300
971,15164301000
972,15211297600
973,15258391200
974,15305581900
975,15352869800
976,15400255000
977,15447737600
978,15495317700
979,15542995400
980,15590770800
981,15638644000
982,15686615100
983,15734684200
984,15782851400
985,15831116800
986,15879480500
987,15927942600
988,15976503200
989,16025162400
990,16073920300
991,16122777000
992,16171732600
993,16220787200
994,16269940900
995,16319193800
996,16368546000
997,16417997600
998,16467548700
999,16517199400
1000,16566949800
1001,16616800000
1002,16666750100
1003,16716800200
1004,16766950400
1005,16817200800
1006,16867551500
1007,16918002600
1008,16968554200
1009,17019206400
1010,17069959300
1011,17120813000
1012,17171767600
1013,17222823200
1014,17273979900
1015,17325237800
1016,17376597000
1017,17428057600
1018,17479619700
1019,17531283400
1020,17583048800
1021,17634916000
1022,17686885100
1023,17738956200
1024,17791129400
1025,17843404800
1026,17895782500
1027,17948262600
1028,18000845200
1029,18053530400
1030,18106318300
1031,18159209000
1032,18212202600
1033,18265299200
1034,18318498900
1035,18371801800
1036,18425208000
1037,18478717600
1038,18532330700
1039,18586047400
1040,18639867800
1041,18693792000
1042,18747820100
1043,18801952200
1044,18856188400
1045,18910528800
1046,18964973500
1047,19019522600
1048,19074176200
1049,19128934400
1050,19183797300
1051,19238765000
1052,19293837600
1053,19349015200
1054,19404297900
1055,19459685800
1056,19515179000
1057,19570777600
1058,19626481700
1059,19682291400
1060,19738206800
1061,19794228000
1062,19850355100
1063,19906588200
1064,19962927400
1065,20019372800
1066,20075924500
1067,20132582600
1068,20189347200
1069,20246218400
1070,20303196300
1071,20360281000
1072,20417472600
1073,20474771200
1074,20532176900
1075,20589689800
1076,20647310000
1077,20705037600
1078,20762872700
1079,20820815400
1080,20878865800
1081,20937024000
1082,20995290100
1083,21053664200
1084,21112146400
1085,21170736800
1086,21229435500
1087,21288242600
1088,21347158200
1089,21406182400
1090,21465315300
1091,21524557000
1092,21583907600
1093,21643367200
1094,21702935900
1095,21762613800
1096,21822401000
1097,21882297600
1098,21942303700
1099,22002419400
1100,22062644800
1101,22122980000
1102,22183425100
1103,22243980200
1104,22304645400
1105,22365420800
1106,22426306500
1107,22487302600
1108,22548409200
1109,22609626400
1110,22670954300
1111,22732393000
1112,22793942600
1113,22855603200
1114,22917374900
1115,22979257800
1116,23041252000
1117,23103357600
1118,23165574700
1119,23227903400
1120,23290343800
1121,23352896000
1122,23415560100
1123,23478336200
1124,23541224400
1125,23604224800
1126,23667337500
1127,23730562600
1128,23793900200
1129,23857350400
1130,23920913300
1131,23984589000
1132,24048377600
1133,24112279200
1134,24176293900
1135,24240421800
1136,24304663000
1137,24369017600
1138,24433485700
1139,24498067400
1140,24562762800
1141,24627572000
1142,24692495100
1143,24757532200
1144,24822683400
1145,24887948800
1146,24953328500
1147,25018822600
1148,25084431200
1149,25150154400
1150,25215992300
1151,25281945000
1152,25348012600
1153,25414195200
1154,25480492900
1155,25546905800
1156,25613434000
1157,25680077600
1158,25746836700
1159,25813711400
1160,25880701800
1161,25947808000
1162,26015030100
1163,26082368200
1164,26149822400
1165,26217392800
1166,26285079500
1167,26352882600
1168,26420802200
1169,26488838400
1170,26556991300
1171,26625261000
1172,26693647600
1173,26762151200
1174,26830771900
1175,26899509800
1176,26968365000
1177,27037337600
1178,27106427700
1179,27175635400
1180,27244960800
1181,27314404000
1182,27383965100
1183,27453644200
1184,27523441400
1185,27593356800
1186,27663390500
1187,27733542600
1188,27803813200
1189,27874202400
1190,27944710300
1191,28015337000
1192,28086082600
1193,28156947200
1194,28227930900
1195,28299033800
1196,28370256000
1197,28441597600
1198,28513058700
1199,28584639400
1200,28656339800
1201,28728160000
1202,28800100100
1203,28872160200
1204,28944340400
1205,29016640800
1206,29089061500
1207,29161602600
1208,29234264200
1209,29307046400
1210,29379949300
1211,29452973000
1212,29526117600
1213,29599383200
1214,29672769900
1215,29746277800
1216,29819907000
1217,29893657600
1218,29967529700
1219,30041523400
1220,30115638800
1221,30189876000
1222,30264235100
1223,30338716200
1224,30413319400
1225,30488044800
1226,30562892500
1227,30637862600
1228,30712955200
1229,30788170400
1230,30863508300
1231,30938969000
1232,31014552600
1233,31090259200
1234,31166088900
1235,31242041800
1236,31318118000
1237,31394317600
1238,31470640700
1239,31547087400
1240,31623657800
1241,31700352000
1242,31777170100
1243,31854112200
1244,31931178400
1245,32008368800
1246,32085683500
1247,32163122600
1248,32240686200
1249,32318374400
1250,32396187300
1251,32474125000
1252,32552187600
1253,32630375200
1254,32708687900
1255,32787125800
1256,32865689000
1257,32944377600
1258,33023191700
1259,33102131400
1260,33181196800
1261,33260388000
1262,33339705100
1263,33419148200
1264,33498717400
1265,33578412800
1266,33658234500
1267,33738182600
1268,33818257200
1269,33898458400
1270,33978786300
1271,34059241000
1272,34139822600
1273,34220531200
1274,34301366900
1275,34382329800
1276,34463420000
1277,34544637600
1278,34625982700
1279,34707455400
1280,34789055800
1281,34870784000
1282,34952640100
1283,35034624200
1284,35116736400
1285,35198976800
1286,35281345500
1287,35363842600
1288,35446468200
1289,35529222400
1290,35612105300
1291,35695117000
1292,35778257600
1293,35861527200
1294,35944925900
1295,36028453800
1296,36112111000
1297,36195897600
1298,36279813700
1299,36363859400
1300,36448034800
1301,36532340000
1302,36616775100
1303,36701340200
1304,36786035400
1305,36870860800
1306,36955816500
1307,37040902600
1308,37126119200
1309,37211466400
1310,37296944300
1311,37382553000
1312,37468292600
1313,37554163200
1314,37640164900
1315,37726297800
1316,37812562000
1317,37898957600
1318,37985484700
1319,38072143400
1320,38158933800
1321,38245856000
1322,38332910100
1323,38420096200
1324,38507414400
1325,38594864800
1326,38682447500
1327,38770162600
1328,38858010200
1329,38945990400
1330,39034103300
1331,39122349000
1332,39210727600
1333,39299239200
1334,39387883900
1335,39476661800
1336,39565573000
1337,39654617600
1338,39743795700
1339,39833107400
1340,39922552800
1341,40012132000
1342,40101845100
1343,40191692200
1344,40281673400
1345,40371788800
1346,40462038500
1347,40552422600
1348,40642941200
1349,40733594400
1350,40824382300
1351,40915305000
1352,41006362600
1353,41097555200
1354,41188882900
1355,41280345800
1356,41371944000
1357,41463677600
1358,41555546700
1359,41647551400
1360,41739691800
1361,41831968000
1362,41924380100
1363,42016928200
1364,42109612400
1365,42202432800
1366,42295389500
1367,42388482600
1368,42481712200
1369,42575078400
1370,42668581300
1371,42762221000
1372,42855997600
1373,42949911200
1374,43043961900
1375,43138149800
1376,43232475000
1377,43326937600
1378,43421537700
1379,43516275400
1380,43611150800
1381,43706164000
1382,43801315100
1383,43896604200
1384,43992031400
1385,44087596800
1386,44183300500
1387,44279142600
1388,44375123200
1389,44471242400
1390,44567500300
1391,44663897000
1392,44760432600
1393,44857107200
1394,44953920900
1395,45050873800
1396,45147966000
1397,45245197600
1398,45342568700
1399,45440079400
1400,45537729800
1401,45635520000
1402,45733450100
1403,45831520200
1404,45929730400
1405,46028080800
1406,46126571500
1407,46225202600
1408,46323974200
1409,46422886400
1410,46521939300
1411,46621133000
1412,46720467600
1413,46819943200
1414,46919559900
1415,47019317800
1416,47119217000
1417,47219257600
1418,47319439700
1419,47419763400
1420,47520228800
1421,47620836000
1422,47721585100
1423,47822476200
1424,47923509400
1425,48024684800
1426,48126002500
1427,48227462600
1428,48329065200
1429,48430810400
1430,48532698300
1431,48634729000
1432,48736902600
1433,48839219200
1434,48941678900
1435,49044281800
1436,49147028000
1437,49249917600
1438,49352950700
1439,49456127400
1440,49559447800
1441,49662912000
1442,49766520100
1443,49870272200
1444,49974168400
1445,50078208800
1446,50182393500
1447,50286722600
1448,50391196200
1449,50495814400
1450,50600577300
1451,50705485000
1452,50810537600
1453,50915735200
1454,51021077900
1455,51126565800
1456,51232199000
1457,51337977600
1458,51443901700
1459,51549971400
1460,51656186800
1461,51762548000
1462,51869055100
1463,51975708200
1464,52082507400
1465,52189452800
1466,52296544500
1467,52403782600
1468,52511167200
1469,52618698400
1470,52726376300
1471,52834201000
1472,52942172600
1473,53050291200
1474,53158556900
1475,53266969800
1476,53375530000
1477,53484237600
1478,53593092700
1479,53702095400
1480,53811245800
1481,53920544000
1482,54029990100
1483,54139584200
1484,54249326400
1485,54359216800
1486,54469255500
1487,54579442600
1488,54689778200
1489,54800262400
1490,54910895300
1491,55021677000
1492,55132607600
1493,55243687200
1494,55354915900
1495,55466293800
1496,55577821000
1497,55689497600
1498,55801323700
1499,55913299400
1500,56025424800
1501,56137700000
1502,56250125100
1503,56362700200
1504,56475425400
1505,56588300800
1506,56701326500
1507,56814502600
1508,56927829200
1509,57041306400
1510,57154934300
1511,57268713000
1512,57382642600
1513,57496723200
1514,57610954900
1515,57725337800
1516,57839872000
1517,57954557600
1518,58069394700
1519,58184383400
1520,58299523800
1521,58414816000
1522,58530260100
1523,58645856200
1524,58761604400
1525,58877504800
1526,58993557500
1527,59109762600
1528,59226120200
1529,59342630400
1530,59459293300
1531,59576109000
1532,59693077600
1533,59810199200
1534,59927473900
1535,60044901800
1536,60162483000
1537,60280217600
1538,60398105700
1539,60516147400
1540,60634342800
1541,60752692000
1542,60871195100
1543,60989852200
1544,61108663400
1545,61227628800
1546,61346748500
1547,61466022600
1548,61585451200
1549,61705034400
1550,61824772300
1551,61944665000
1552,62064712600
1553,62184915200
1554,62305272900
1555,62425785800
1556,62546454000
1557,62667277600
1558,62788256700
1559,62909391400
1560,63030681800
1561,63152128000
1562,63273730100
1563,63395488200
1564,63517402400
1565,63639472800
1566,63761699500
1567,63884082600
1568,64006622200
1569,64129318400
1570,64252171300
1571,64375181000
1572,64498347600
1573,64621671200
1574,64745151900
1575,64868789800
1576,64992585000
1577,65116537600
1578,65240647700
1579,65364915400
1580,65489340800
1581,65613924000
1582,65738665100
1583,65863564200
1584,65988621400
1585,66113836800
1586,66239210500
1587,66364742600
1588,66490433200
1589,66616282400
1590,66742290300
1591,66868457000
1592,66994782600
1593,67121267200
1594,67247910900
1595,67374713800
1596,67501676000
1597,67628797600
1598,67756078700
1599,67883519400
1600,68011119800
1601,68138880000
1602,68266800100
1603,68394880200
1604,68523120400
1605,68651520800
1606,68780081500
1607,68908802600
1608,69037684200
1609,69166726400
1610,69295929300
1611,69425293000
1612,69554817600
1613,69684503200
1614,69814349900
1615,69944357800
1616,70074527000
1617,70204857600
1618,70335349700
1619,70466003400
1620,70596818800
1621,70727796000
1622,70858935100
1623,70990236200
1624,71121699400
1625,71253324800
1626,71385112500
1627,71517062600
1628,71649175200
1629,71781450400
1630,71913888300
1631,72046489000
1632,72179252600
1633,72312179200
1634,72445268900
1635,72578521800
1636,72711938000
1637,72845517600
1638,72979260700
1639,73113167400
1640,73247237800
1641,73381472000
1642,73515870100
1643,73650432200
1644,73785158400
1645,73920048800
1646,74055103500
1647,74190322600
1648,74325706200
1649,74461254400
1650,74596967300
1651,74732845000
1652,74868887600
1653,75005095200
1654,75141467900
1655,75278005800
1656,75414709000
1657,75551577600
1658,75688611700
1659,75825811400
1660,75963176800
1661,76100708000
1662,76238405100
1663,76376268200
1664,76514297400
1665,76652492800
1666,76790854500
1667,76929382600
1668,77068077200
1669,77206938400
1670,77345966300
1671,77485161000
1672,77624522600
1673,77764051200
1674,77903746900
1675,78043609800
1676,78183640000
1677,78323837600
1678,78464202700
1679,78604735400
1680,78745435800
1681,78886304000
1682,79027340100
1683,79168544200
1684,79309916400
1685,79451456800
1686,79593165500
1687,79735042600
1688,79877088200
1689,80019302400
1690,80161685300
1691,80304237000
1692,80446957600
1693,80589847200
1694,80732905900
1695,80876133800
1696,81019531000
1697,81163097600
1698,81306833700
1699,81450739400
1700,81594814800
1701,81739060000
1702,81883475100
1703,82028060200
1704,82172815400
1705,82317740800
1706,82462836500
1707,82608102600
1708,82753539200
1709,82899146400
1710,83044924300
1711,83190873000
1712,83336992600
1713,83483283200
1714,83629744900
1715,83776377800
1716,83923182000
1717,84070157600
1718,84217304700
1719,84364623400
1720,84512113800
1721,84659776000
1722,84807610100
1723,84955616200
1724,85103794400
1725,85252144800
1726,85400667500
1727,85549362600
1728,85698230200
1729,85847270400
1730,85996483300
1731,86145869000
1732,86295427600
1733,86445159200
1734,86595063900
1735,86745141800
1736,86895393000
1737,87045817600
1738,87196415700
1739,87347187400
1740,87498132800
1741,87649252000
1742,87800545100
1743,87952012200
1744,88103653400
1745,88255468800
1746,88407458500
1747,88559622600
1748,88711961200
1749,88864474400
1750,89017162300
1751,89170025000
1752,89323062600
1753,89476275200
1754,89629662900
1755,89783225800
1756,89936964000
1757,90090877600
1758,90244966700
1759,90399231400
1760,90553671800
1761,90708288000
1762,90863080100
1763,91018048200
1764,91173192400
1765,91328512800
1766,91484009500
1767,91639682600
1768,91795532200
1769,91951558400
1770,92107761300
1771,92264141000
1772,92420697600
1773,92577431200
1774,92734341900
1775,92891429800
1776,93048695000
1777,93206137600
1778,93363757700
1779,93521555400
1780,93679530800
1781,93837684000
1782,93996015100
1783,94154524200
1784,94313211400
1785,94472076800
1786,94631120500
1787,94790342600
1788,94949743200
1789,95109322400
1790,95269080300
1791,95429017000
1792,95589132600
1793,95749427200
1794,95909900900
1795,96070553800
1796,96231386000
1797,96392397600
1798,96553588700
1799,96714959400
1800,96876509800
1801,97038240000
1802,97200150100
1803,97362240200
1804,97524510400
1805,97686960800
1806,97849591500
1807,98012402600
1808,98175394200
1809,98338566400
1810,98501919300
1811,98665453000
1812,98829167600
1813,98993063200
1814,99157139900
1815,99321397800
1816,99485837000
1817,99650457600
1818,99815259700
1819,99980243400
1820,100145408800
1821,100310756000
1822,100476285100
1823,100641996200
1824,100807889400
1825,100973964800
1826,101140222500
1827,101306662600
1828,101473285200
1829,101640090400
1830,101807078300
1831,101974249000
1832,102141602600
1833,102309139200
1834,102476858900
1835,102644761800
1836,102812848000
1837,102981117600
1838,103149570700
1839,103318207400
1840,103487027800
1841,103656032000
1842,103825220100
1843,103994592200
1844,104164148400
1845,104333888800
1846,104503813500
1847,104673922600
1848,104844216200
1849,105014694400
1850,105185357300
1851,105356205000
1852,105527237600
1853,105698455200
1854,105869857900
1855,106041445800
1856,106213219000
1857,106385177600
1858,106557321700
1859,106729651400
1860,106902166800
1861,107074868000
1862,107247755100
1863,107420828200
1864,107594087400
1865,107767532800
1866,107941164500
1867,108114982600
1868,108288987200
1869,108463178400
1870,108637556300
1871,108812121000
1872,108986872600
1873,109161811200
1874,109336936900
1875,109512249800
1876,109687750000
1877,109863437600
1878,110039312700
1879,110215375400
1880,110391625800
1881,110568064000
1882,110744690100
1883,110921504200
1884,111098506400
1885,111275696800
1886,111453075500
1887,111630642600
1888,111808398200
1889,111986342400
1890,112164475300
1891,112342797000
1892,112521307600
1893,112700007200
1894,112878895900
1895,113057973800
1896,113237241000
1897,113416697600
1898,113596343700
1899,113776179400
1900,113956204800
1901,114136420000
1902,114316825100
1903,114497420200
1904,114678205400
1905,114859180800
1906,115040346500
1907,115221702600
1908,115403249200
1909,115584986400
1910,115766914300
1911,115949033000
1912,116131342600
1913,116313843200
1914,116496534900
1915,116679417800
1916,116862492000
1917,117045757600
1918,117229214700
1919,117412863400
1920,117596703800
1921,117780736000
1922,117964960100
1923,118149376200
1924,118333984400
1925,118518784800
1926,118703777500
1927,118888962600
1928,119074340200
1929,119259910400
